slot,front_sig,back_sig,front_signer,back_signer,front_program,back_program,front_sell_amount,front_buy_amount,back_sell_amount,back_buy_amount,victim_count
408750202,2WzAJoHiwXmprEeC8ZZdJbqm7JUMwmUnRu8RWYheQ4zFuW4Evkq3esckK3N5pBKFNcEh5bibCjn267CTGgaPSmMb,4JiRmFLN3CXQVsFj1T7nDqCJcUAATgN4ip2J3asUBenjtib25M5cWXLW6HnpHKceBYiqYLVMFLHqYYhAtNFoteeW,KKKzQmS38mSxHu7AaasGghGgVqoEt2DS8M5AcBMVK3j,KKKzQmS38mSxHu7AaasGghGgVqoEt2DS8M5AcBMVK3j,GGG4BBhgAYKXwjpHjTJyKXWaUnPnHvJ5fnXpG1jvZcNQ,GGG4BBhgAYKXwjpHjTJyKXWaUnPnHvJ5fnXpG1jvZcNQ,12.656,"6,296,492.3","6,296,492.3",12.693,1
408750387,buxxRaJRRyhnUyfAzMbqFHJ8cJzgsPtdaZdobiwEhmWCyoLZRMWycbP9gy2cy3EtnwD3FGApwn52jMGkGCahDXP,3k92CRg9QYPxpp8XmxZXMLu3AtN3wUmHguf4hB6okb9bZwpph7QV5MDP2Lna3chjy7xhsWHnNsSUQFqqdQFyYpt6,8MtrjdHQG6f924TFaVeqT9G5DBvBApgrJpBMpZJh679p,8MtrjdHQG6f924TFaVeqT9G5DBvBApgrJpBMpZJh679p,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,FAdo9NCw1ssek6Z6yeWzWjhLVsr8uiCwcWNUnKgzTnHe,0.00109,"35,325.103","35,325.103",0.00109,1
408750684,4vGAkASV7K66sueQXC6V1A3Y3mB6kDHhv2c4eWGQzKtyaZrDJdjukc86RjLeECsSbJtgk8mdFiKeR4AFmxciJYHt,2LeE6fJbxgBLiuJSeEmurxHwR9J2yfUecV6DCxjLW76tKRoW94fB8eDYKVpuGnRdT6FtzLJsVBGVSnHgaYDjXbEw,GZvNW2qfNuF47j1sb7cJWpizJTsfQpZiFY9N8RbFVe5L,GZvNW2qfNuF47j1sb7cJWpizJTsfQpZiFY9N8RbFVe5L,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,4.890,"4,809,531.6","4,786,757.8",5.001,6
408750863,5JgtCXFYNCbu4Are7Hkj9d14Nif29P9Ro1co6zvjvMEAwa4hrTNPhMoxQF2WL6mrqNR2JL8H4GF3NbuHoSHdpXP1,p3fMfMtGkR25LFsFvRATH6hGmGeUZyDzJUT8SF4RKQbfrQppij91vyzk7ULw6f4HbgEiFY69SjpkZTZySZQ7y3J,8MtrjdHQG6f924TFaVeqT9G5DBvBApgrJpBMpZJh679p,8MtrjdHQG6f924TFaVeqT9G5DBvBApgrJpBMpZJh679p,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,FAdo9NCw1ssek6Z6yeWzWjhLVsr8uiCwcWNUnKgzTnHe,0.000988,"35,325.103","35,325.103",0.00112,1
408751756,3fP9RYtZwGcAHjQ2LsWKickKfFcjv4EiGKSbbZmMZfQEP4543gamfVV44ksgDGUjKZKmWyN4RtCgW5NBqKvo8MW8,27nBkRWDqDmjWHRNPtrgYG9P5sCRABSUVkJbjimMmYpqe5CdUdp7akaukeSMtGGfLVCEX5J3mqZBvVYCvwKNDoAH,2irxtPEwEUMHwMj7SBNMLXEUrx28X3KhkwHu79Nwsp9R,2irxtPEwEUMHwMj7SBNMLXEUrx28X3KhkwHu79Nwsp9R,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.394,"8,789,428.6","8,789,428.6",0.394,1
408752096,NNhTWQKFxHZefzQwjV66NuqCrnNNnuyhcuK4dUkjPAq4UGRQUbAj8Fjp1oyGykUXkfMAJugFdDLehuV48vBCfNw,32HDTMvhNoDvKoePuLBE6VNFALdfJi87aTE9yqfqcvETdT5R2y2e5BLB56kEFiwiM4L74ixRpharrtEPVR1SkiNu,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,3.540,"3,200,778.9","3,200,778.9",3.595,1
408752097,5Srjj9MpxDeakK31BFgXLyamKUqUH21wgxV9fLNLuCQM1zHhe8xiQLABffrXqjkBSAZEijRsBy2ZMA3635Gk4MHP,4CEp6azipe5pujiQoQjLVFJgiW1KqDGwc2FgfBBxaNyuuoGnx69f57J3abBX4sNdUSWEnbMweHqDDViRp6oc7TfX,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,4.487,"40,453.110","40,432.944",4.533,1
408752110,5LhXYgiovPBcEnTtYL9SgGKVV9xBNKw6wwmrNyukpG9JeGRASec3DHEgkXTMvYUUJMdjNtNnN5pWxF633QuohcMm,4Mv7L9tfRVfKdYHGoEHT4zzt8LXw9fDM53pS54oJhmoQU9ifAuSG3gdZiEVhh4HiQEvMK3rLjU4ksafNt9gAEZY9,FiAPe3q5TFYfYu4fP2ySMLRE9qfkAEYLsk2JaPaavvuW,FiAPe3q5TFYfYu4fP2ySMLRE9qfkAEYLsk2JaPaavvuW,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,0.992,"190,812.15","190,812.15",1.017,2
408752875,5ZpxRTxjMzRnwVP4xELnHr6nEUUFaBZxP6MNEHvhgLVhZSoxFzgAWZRZssfpFsC6m6GMgywC7BwqzjLXVEJTeEXU,59LsaaZrejQDaiVxX7SSdUKrXJs9vfHmkSd7ivwtY8bxkCjXD6Rh5xSYA36GX9gVFWSPK76ag1xnhaTsD2Wiytd6,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,4.840,"1,807,330.4","1,807,330.4",4.881,2
408752932,2jdC6UbqUWX1sDvFi2UTN3UJFPBPHBfQDiBENYig9CbSe4D74gJkrDBfgLZU2kKhdWhe4y9GSkTPULutELAsdkdn,2EeqYFdgtJ1J9EAvC8Vc2Kb347dqfVrosxoouniRQXvfCtNmwYidwfyRzRkZXUazQUjJm89mkprwiSgsVJLgAs5V,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,0.787,"470,312.33","470,312.33",0.812,1
408753558,2CKQ85rH7WPFsHbBaKDrScpbXgcjrMoYu3bJjow8BftvuVeS2QEhY1BCvhuBj5S9eScSBuWAPuvKab7GqCJW9c42,3kP7RwYoA4PJqLZAYvKCfjfi6pdxt2YYqCTosTZrNABjAum1Yk26zPcHd27JHRfv334h9oYh3FAu5BUYy3L52UVR,CECCUfZihNm3gJCNycGf9WU7LEN3HkSKNmpT1qhFtwv7,CECCUfZihNm3gJCNycGf9WU7LEN3HkSKNmpT1qhFtwv7,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.092,"1,438,357.2","1,403,931.5",1.124,9
408753634,2f6MwU46WQy2pd9jko8TAwXAuUJPfCe6CqYQRmVupFAn5JnHT62WZfP9hKE9QDZ4bcBgstGBwuWFfrr7wSUDjpE7,2G6gXwfoHSpA5wuE4mn8mvH7vdjRnVuxvS2TyQdU7rpd13kdK6e9Gkmh3Vkc5SLPxvPHEuS37VUYcChbCLkYXm5o,6UsCmhE6oLUUaGGy69hjVHH4nNKjvkbuy2cWKmqdEKmg,6UsCmhE6oLUUaGGy69hjVHH4nNKjvkbuy2cWKmqdEKmg,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,0.676,"520,118.20","519,829.42",0.677,1
408754288,47p3EP8cVcQEGgveRDRLNCfzzVwstfNgDKGQkVWyW6GsZFMy3zivzhtuwX3PEW36jbkp3WfUHLQUJoZ4mRcpBtwz,2mshPyveAT4VkJXRGn44ieyCeNqkSBxFuSChduBABtP6tFeU8SkBZKcESbNqMfQXdRBkSrzpWjrHkup6eWq8Y15W,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,3.142,"9,699,608.1","9,699,608.1",3.213,1
408754296,3aRRkAtrLenXhKsqAQKHSSaY1woJGC5yGxCobW4tTtuRaV1SUfAx3y3GeFXgEZoSFRACsWC9WFpyBiY1DaUEEiKs,13hT85nFN4H85NFx971ZnorUEzpKv5orTNsHiMPsYJuJ957BrqCJJbH4RKf6d3csrZrs9EDB2UuQ4RB7TVwsB7T,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,4.837,"14,972,601.","14,972,601.",4.895,1
408754303,4PFk1cMBRJR4E3TvAj1t4noBmoAZQGMY4bdoT4L6tJ69s6ymmQyD1YjTfCaxxQL4byJnsAfPNgbw5FK3jBEmKusu,42hfr65BryTRNM5uaRNQENCKuN1oewhMou6496BrvuQffgoYFCNWL4V75YKHnKMiEkSvNtuVppkL9NFcti7tVNv7,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,5.744,"3,856,561.5","3,856,561.5",5.863,1
408754307,58gG9bqv2BWjwpQjsmpJpAXeDqXQmDKcRD1paEpLB6XR4XGESr8dwUnxHL7R2Yzj9GXnKnC9eqkoAunrsZctRZfV,2nSSQQBfDa6CUzWmu9m2MLpQ66M8VDcNt9TBAcSQAR21Jt1HbEjzEqNzr2Rjo7kUerj96dLAVFyBpro9ZT3Ci86C,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,1.069,"3,143,526.2","3,141,959.2",1.082,1
408754380,54TkCpthyFUWJZSczKXsR1ifk87cRwqUfKwkGSRykqmZB4JvfcDfPAsKL4nQpSPAnmFtEfTQm4at9bMZyP6V5yUG,2LdhfghMr3KyMN6rG9q5si63SVph8sYFd2g8xn7jEo4zoAKcST7Zmb15ReWBHuj4twt5nbFCDqchubmFnhEcwzfg,FgsgNUwvpTk7aGGREDbGdwyH2uyWEtDsj3yB1qEvWQ4N,FgsgNUwvpTk7aGGREDbGdwyH2uyWEtDsj3yB1qEvWQ4N,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,"6,424.359",4.550,4.347,"6,498.079",1
408754902,2Sg5qa6srPwZTUi3n4EpuATj3eL5LRHaxew9jLhjpxmDzQGU96HeoopL4oBwUa74KhnYLJNrYccZNd4sdtMHCb6n,7K6N8fXUv5PVxdMXUV73gPivsSwdLxQXUMAH7PGxBEKaCaX5ePe26Hv7W8ZWCcihQH43eUoE9Kjpz9MwbEhXgMy,6eEdGwF5NVA2fJgJRrqYJ1afTdmZn4d37Nr59svJiJgn,6eEdGwF5NVA2fJgJRrqYJ1afTdmZn4d37Nr59svJiJgn,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.059,"5,905,179.0","5,872,300.4",1.069,10
408755015,26joMV6njNEvamJ5GkAmSyouQQnp9VWC9Q6ktZAssktJuh6aSgPEwHYQC1x8hAtn8rvXFUFLLFrmJs9gaNx5hv5L,5bDkn1CZ4s1caE16EzuALNhPUADJRsi1Hw36Pa3qk6DVEL55vv2gfjB5RGrjrX6po816pdSHR2HJKjUbvQE4g8Qk,E45YLW6LV2GdvPu4HgpBMZF4veGmUqbK6hs2W3ykx2s1,E45YLW6LV2GdvPu4HgpBMZF4veGmUqbK6hs2W3ykx2s1,EpjnUueXY3MmZZw2n8FobumsJpZN6kTUB8mREr2SKXRW,EpjnUueXY3MmZZw2n8FobumsJpZN6kTUB8mREr2SKXRW,2.865,"2,366,166.4","2,366,166.4",2.954,2
408755016,2VGbMgk9mxFB2DdvqDpz2XeC4wics6p9gfh89g3HJCKLFAEhJLjepQ8a3AQMbTJXM3MJmcbWF1LmFhGCKcwa9crp,5NYo5xDhgL1DxuWw13reXmhUCSkCKsn9r5RxtNFsyQeq6VT5TQxRhY5DWoMf2wDpMcNkhMZuiVkatfVtWGfLpTSp,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,5.643,"41,535,864.","41,535,864.",6.272,1
408755032,2FwTEgBKuWoAe5VQ9iWHTrtvPDK3qJ2iXNkUfX86uGGGAaFCEAN44adENtwSCr7kpA6oUDBd17JceV9eKViWksbX,4vdiousGSbTgz7tgEeHXF4G5squjqaFhJdGgLVve1iBfuvFGfuRmdSWEKeL2u4rH9GBAgL8p8ZpY7gwoE8aq2PJM,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,0.99,"24,624,829.","24,624,829.",1.044,1
408755051,52tKCH4UXAc7gWvo8uAyneKfrsWcSxcN2DhUw8uZYcLAxnVBjhxUd1QXwrzx4MDuaKU8oXrDRAGa7arTnoQwSvNf,47hm6R9tk1owcfb15a73HMQG1hs3cbkbk2u673DNxPJ6ddbUSd5gHTH6RYF4uDYehQeCc16XWZCjfT3cTQe8hi8Z,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,4.362,"4,655,872.3","4,655,872.3",4.421,1
408755128,4oc9zpP3CSKitaB6xTRRtofoe9eKEx5ptjaZvSB8Ps1v5KoCvRwK7PpbMzx3CzofEnnDXttt3uhfYULas1YfRZ1F,4g8UM8R19HgtVT1mGbGSBJK6va23DTRu15GBnfSgjNETLPbgH3uMfg5pJjHAiaBAqBSMaExF8HEe2b6w2dMe6pFp,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,6.185,"38,160,325.","38,160,325.",6.976,1
408755839,5qw6XAyCCPvTu2DADPdVak2uD1twz7yMcf9NhjBf7NDV1HMAa2tHw1LgeqeD4GDntjp3ujuxfeKv73cxTKMbxmvX,3FY7C6yRRBb1V5RJnqWAahiZKohYvn5QgfsKAMERx4Py1LWL4vHRRSDBwWQ33FmySWzPVXhWQ5UuBtrvZNbgQXhx,DBm9fWDnDHTRv6TArjo5SXmhoFBhLmNrFjm2AkSMfyK8,DBm9fWDnDHTRv6TArjo5SXmhoFBhLmNrFjm2AkSMfyK8,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,"1,594,187.1",0.831,0.822,"1,634,861.4",5
408756068,5YRevTSkJayrzSLbJKmDkcKKTz5pLCRyfdV4AjJvmYBfdkFVBVFDiYpmgGjR4SV48VRT7MtCWpVvWXMmkphDqe6r,5ymKt1BtVcSy83CdLfTMawFYYXFapdnkggpzQs9NwY8pLKbvUgsMPz4gPQAD3Tr64NVGiQRkGgUVdGYxkheP7EKn,4PsxNYrcbv82ggD3GJveyyghbqeRQkqNZuULDYQxZgCK,4PsxNYrcbv82ggD3GJveyyghbqeRQkqNZuULDYQxZgCK,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.185,"23,085,181.","23,085,181.",1.313,6
408756528,2tuyY9jLnqo9j7o1hNo9SLFeCcUaRdZgkDUu31eFuM4GWXZc8yTS5Nz4bEzLvEPuT8LinKBXSFXTpwjGko54gixD,5txA6L1ui3Xcd2T3erudmUJGKtPAV1vz7vX6mscYagGTn7tm9ajF4m5e2KYzfvB8VGV6GW2r3z9mZH1kA2tDXJsz,B6hrWF79YqsKtJH4indmV9rgbVrGmEfG9eXNsw7Qc6zt,B6hrWF79YqsKtJH4indmV9rgbVrGmEfG9eXNsw7Qc6zt,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.00099,"31,556.992","31,556.992",0.00099,1
408756643,3fWnsZisQc1SRpFELjJ5deFT2ELuB8oxTGcuwCw9eNWszaAfJmsikdPN9Lo6XE873dM6tS9e1ywjA67zi8rs111A,3WvWLhdqwWS29CJjZ3pzTbvGUpytQXJc9a5PQMq5TwvH8kpH8x1RnSRz2NuKGL8Jpg7bmygXdHcYXaep7qMRemA5,4fwHLnyn7WNEbExYSPK3WeGVsH6ZTpgxHh7jMpZaLmF8,4fwHLnyn7WNEbExYSPK3WeGVsH6ZTpgxHh7jMpZaLmF8,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,0.535,"2,421,656.5","2,277,473.8",0.607,35
408756840,5ZR9ix9fcQ5EGPvsKFY7vNkfDLBvX8pJbbS9ebLLtuoXSrEHgA6fgSPgfRK5ofexEGqBdoBGoJWELbXKxc28puqn,2hjb3VtZEtyY6JF96qcw3RC3B8QmM4ginXdT61gaAE5EZazEQ1pz7AZSguZRfurH6nKLtF6kgoikvhtpbAJe2o1r,FP5PL7m7vGx3XaXMoisbwxtfXAjZMwbx67ETV6ntKsA6,FP5PL7m7vGx3XaXMoisbwxtfXAjZMwbx67ETV6ntKsA6,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.185,"28,392,460.","28,392,460.",1.445,10
408756922,3BXRJG4SxpBmA7k5nGrJV7Gujq92VZG3B7AL766HZLr3xsVxoouQKncZHcrprBTB64yJFcb91CPfkz6dzNe9PBkG,2ZzguckoYnJ3LPuRB8tAr5AAhLxuGxtKH27wxKTzRxD252fNE9Mn7881SZb2q7WN5AKv8zYEKMZgZZaxAPpx17Za,43AMxHXX6WWdJkowsPkTcCpdN9Ce6SCsz9yzzr19tqGF,43AMxHXX6WWdJkowsPkTcCpdN9Ce6SCsz9yzzr19tqGF,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,2.531,"83,472,664.","83,472,664.",2.672,1
408757123,3LwUNgDXTEMYMWMyZq7qTiHdyksyVGKUJfYQe5xKZxg2PW94FfGbR4CtP6YZ1n2ZA2ybMXGTdXKmoaZGPXWV9NsX,5Y6FUKiyuprGnz4BBnLqzzDvp1t8j3g3cDU5v8M4b5UmRLjUm2LfiLrtgERCvAH4HmBDuX8UQwcBbBNd5dajTiJZ,HuDxtS9V5CLbAPVNqPhPxjDBChwHSXH5D9PuJhxnvnoj,HuDxtS9V5CLbAPVNqPhPxjDBChwHSXH5D9PuJhxnvnoj,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,0.993,"5,143,761.0","5,037,460.8",0.997,3
408757195,3aWtKGeHxsY49YTefSLGN7av4ydm1eVcQ6RijHgS4u5HQ752JmeYSHqk5KL8oaCGDT8Ja5kDupRzMC6sRb79t9KT,39NioV7pSQMb5eHfAyVwsU18a4ZqTuftE9Z8AEp1hREJDeemSfEaJRAbnWnq862kpUi4SxYoLGhutTv3L5H47Dfb,5chR4L7CAFqsytxktRbC1wykKARpSN4vjHf8tLzfKiwQ,5chR4L7CAFqsytxktRbC1wykKARpSN4vjHf8tLzfKiwQ,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,"262,864.65",0.637,0.621,"263,266.24",8
408757449,rtRny9KZG1pjUPAvro2WTQcdqP6QcF5GgWaGyDabuYywmnB8KMMNTKHsAB425HVmWnLCPqujxThechhukJEeBja,34tm7xVyiauRYg5LThvWhhoYPHiWFsMRQmHHJEoQrkt5mXz2MBLUwQvyDviFyJin3Bxr5KswEYagLbghKUU2YZ9o,maNkAEpHDsF2NBMXSjPwZLXaHxQChTYM7AJxfpbYQn5,maNkAEpHDsF2NBMXSjPwZLXaHxQChTYM7AJxfpbYQn5,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,1.980,"4,588,560.6","4,588,560.6",2.097,4
408757494,HkNqESjyuG74i9WMez7EiuZaWM6TH8fN3E7Y1CLVrHxwtj3AHTz4FP6p7St4dec7As7mjLcmUr43mjxN5eYgZyj,kDwoaKwPMu8cG8nZPafA2XaJ1q4YvyVfb7rz6LpnjHXXFNDxeDKE4YHp2HyTdYG4FKtvzZTd8L2ZPG7wqBjdRU8,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,19.386,"2,561,611.0","2,561,611.0",19.984,1
408757526,2HWRCNo5XfJfHC3mvJQqP8GunhdVCBLFxgvFPySo8YidZe6yvAztbCSZqBPPox7Sj2CuzBNJYNHzi3TMdMaLj3no,3n9UAuo83jdtCMfyEQaoopYFAATJnMmuHsJHWyLd6QKQvsLHkZYyQSxRuk3ZqA65FmDymM5eB23NSMTUirKN5rrP,maNkAEpHDsF2NBMXSjPwZLXaHxQChTYM7AJxfpbYQn5,maNkAEpHDsF2NBMXSjPwZLXaHxQChTYM7AJxfpbYQn5,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,1.976,"5,545,461.8","5,545,461.8",2.079,2
408757579,3rus7kj7LdXhUNK5GeMZUe8fCcakXCGYFX3VHR1BtysHZfSdH3KgFx2wobV3gY96uBNAMWXTZyEnM7ix5zGkqdcy,3TdG2f4Q9k6ofTRsfAEEQuxqCursay2EquMNozR26wZPKHQ9KVzJjCMMFZQvcsPRWigV6hVvx7AkQq76ySE9TQkQ,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,4.030,"110,562,222.","110,562,222.",4.237,1
408757586,51SUq4F3wrywA6PXiNoHs58AaU1y2xFxxToRZkF73DrFwfGg6XQdHuuw1f4fbgNnoRhLyp2hc2X9qmvYCEBwhTpS,3GBnMwKnpRnhj3NxK1d9UZ2WCHmKvbCKqyzodgW98WZyLNYS8Ui5V7UdQ983yPAuCdw3V8LAMyESj7Bp3nidTDUB,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,0.45,"12,999,348.","12,999,348.",0.477,1
408757637,3ia86FjZAm8VWfr2nT5y5tkQBijKRyCVuNA8eBLAaWXdozah6D45E7WCcBVpaPPSgqYwyrZgu3GnVteX6EqgabTA,3ZnmmPhYVkEshUycwJhuqSoQCcTU2t8XQhdX4mn4bdjhmXRW7EKqk6upFEBWz2SEbWzhiNcZikJuvmaLm7wkw8Md,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,19.386,"2,651,676.8","2,651,676.8",19.979,1
