attacker,bot_type,categories,sandwich_count,usd_profit_net,usd_avg_profit,sol_profit_net,fee_sol_total,win_rate,sol_win_rate,mean_slippage_consumption,slippage_coverage,front_gap_median,front_gap_eq1_ratio,in_block_count,cross_block_count,cross_leader_count,multi_split_count,jito_bundle_count,first_slot,last_slot,expert_verdict,n_signing_keys
9KtBsEm5TajsMu8CbzTvkz39DHssoPt8nZjPuMZkdJpc,Jito Bot,standard,1,12.975870079999986,12.975870079999986,0.16219837599999984,0.000157,1.0,1.0,0.8977312113077763,1.0,1.0,1.0,1,0,0,0,1,418558868,418558868,not_audited,1
JCNiXJNFqCNwoR9nBxaCMSN9VnG2tpPaZFPV16Z7x5tb,Jito Bot,standard,1,12.932547760000276,12.932547760000276,0.16165684700000346,0.000157,1.0,1.0,0.8977224776973574,1.0,1.0,1.0,1,0,0,0,1,415086892,415086892,not_audited,1
DX7xAkSvR1Q4R4wjaTETJrfTrw9XCG6mP8gx4viju3Jc,Jito Bot,standard,1,12.91435352000002,12.91435352000002,0.16142941900000027,0.000157,1.0,1.0,0.8967911777015148,1.0,1.0,1.0,1,0,0,0,1,418783429,418783429,not_audited,1
FNcz3fFseJcy7zgSGmFSfBdfStiw8W6mYEgJFc4gpeA9,Jito Bot,standard,1,12.801678079999675,12.801678079999675,0.16002097599999596,0.000157,1.0,1.0,0.9217645063519055,1.0,1.0,1.0,1,0,0,0,1,425071946,425071946,not_audited,1
GExJyoiQHrR3C5eV1e9U1TZY5vDzWZ1kkG8j9wsyExXo,Jito Bot,standard,1,12.760036239999991,12.760036239999991,0.1595004529999999,0.000157,1.0,1.0,0.897695253283302,1.0,1.0,1.0,1,0,0,0,1,420674786,420674786,not_audited,1
3iUgSuL3u78qcijRNnWNDjFbAXsrDmwq7eKieMbDUdHf,Jito Bot,standard,1,12.702459120000334,12.702459120000334,0.1587807390000042,0.000157,1.0,1.0,0.8976852321397978,1.0,1.0,1.0,1,0,0,0,1,422647496,422647496,not_audited,1
8mYs93qyopy9XejEGsFc6h1fMxw4ZP27vwVTpZjsQXLH,Jito Bot,standard,1,12.693486319999693,12.693486319999693,0.15866857899999617,0.000157,1.0,1.0,0.8975891553880417,1.0,1.0,1.0,1,0,0,0,1,418132064,418132064,not_audited,1
BR7ag37dE45UPUSpj4YfZ5T6pmj65PCiREwYB1V1Eydp,Jito Bot,standard,1,12.639709360000332,12.639709360000332,0.15799636700000416,0.000157,1.0,1.0,0.9177315042605888,1.0,1.0,1.0,1,0,0,0,1,425900655,425900655,not_audited,1
6CSKe5C6YiXYgVM4krrh3AAx1s2sLnvDiFsXq7hPgkn7,Jito Bot,standard,1,12.63027343999999,12.63027343999999,0.15787841799999988,0.000157,1.0,1.0,0.8976702722026014,1.0,1.0,1.0,1,0,0,0,1,416657940,416657940,not_audited,1
BBHHgCPdTMZLezZv2ZeaC9cuUujBbJs325yfvspM77NM,Jito Bot,standard,1,12.59191127999999,12.59191127999999,0.1573988909999999,0.000157,1.0,1.0,0.9163236978092151,1.0,1.0,1.0,1,0,0,0,1,423812624,423812624,not_audited,1
9jrQg4QPMDf1VyPB4bYLxiCSmfoMx4Z56as9uHoiN9RX,Jito Bot,standard,1,12.558115039999983,12.558115039999983,0.1569764379999998,0.000157,1.0,1.0,0.8976554391891891,1.0,1.0,1.0,1,0,0,0,1,422418369,422418369,not_audited,1
8NTVPv8tVPWX7FFHhMzaVs56Zu7bgmQmtquEabsccUo,Jito Bot,standard,1,12.51906576000001,12.51906576000001,0.15648832200000015,0.000157,1.0,1.0,0.8834983829025227,1.0,1.0,1.0,1,0,0,0,1,413522493,413522493,not_audited,1
HmFUHh1ik1TGxsMJxEHqtsZDcYB8tzsV6k25KzGhBf4Y,Jito Bot,standard,1,12.440931679999686,12.440931679999686,0.1555116459999961,0.000157,1.0,1.0,0.9119720206803248,1.0,1.0,1.0,1,0,0,0,1,422878189,422878189,not_audited,1
Fnzq7C2KyL8Bp1R94CZ3hHCZRm5yf1HTeD8yQa2CShA1,Jito Bot,standard,1,12.409059600000006,12.409059600000006,0.1551132450000001,0.000157,1.0,1.0,0.8948405271291209,1.0,1.0,1.0,1,0,0,0,1,416832628,416832628,not_audited,1
4ANWbv6J5tU5pqxN6h2ZDywZScTNmZuAXtqAqMa9ChfL,Jito Bot,standard,1,12.396205839999666,12.396205839999666,0.15495257299999585,0.000157,1.0,1.0,0.9154933736972705,1.0,1.0,1.0,1,0,0,0,1,420520484,420520484,not_audited,1
DfuZPCoE5tEJbg8k3Pwjr8XBD43Bu6Umj8KQc4gMQoXk,Jito Bot,standard,1,12.393932640000301,12.393932640000301,0.15492415800000378,0.000157,1.0,1.0,0.8969450440932508,1.0,1.0,1.0,1,0,0,0,1,423119920,423119920,not_audited,1
JA7s8sMSpZ2ui4QHG5YdJ5WEMbZLrqHCe2sKhSuE1GEf,Jito Bot,standard,1,12.39126168,12.39126168,0.154890771,0.000157,1.0,1.0,0.8964564671075531,1.0,1.0,1.0,1,0,0,0,1,419226824,419226824,not_audited,1
CyoxDLEmSREqzzAEhVaTTKMnLuzczq9SsoguZSpUbKjy,Jito Bot,standard,1,12.326185119999998,12.326185119999998,0.154077314,0.000157,1.0,1.0,0.8952946969039979,1.0,1.0,1.0,1,0,0,0,1,419412271,419412271,not_audited,1
7AywLifcb3jTBnRJ3tckT5QjWZxdXwcU6pvwW6vQQwSo,Jito Bot,standard,1,12.319170880000009,12.319170880000009,0.15398963600000012,0.000157,1.0,1.0,0.8953695407188749,1.0,1.0,1.0,1,0,0,0,1,423575741,423575741,not_audited,1
AsS8EHRHaASB7AGPNKWU3zLuT34uh4A1dVgYNfbHTZtk,Jito Bot,standard,1,12.287409920000002,12.287409920000002,0.15359262400000004,0.000157,1.0,1.0,0.9132354274611398,1.0,1.0,1.0,1,0,0,0,1,414616595,414616595,not_audited,1
DUT31Pma1fD1mQJwnSJADTcw7L9ZKDf2GdjjN98ePATf,Jito Bot,standard,1,12.270604320000032,12.270604320000032,0.15338255400000042,0.000157,1.0,1.0,0.8976068371144983,1.0,1.0,1.0,1,0,0,0,1,418961041,418961041,not_audited,1
3czzMCoK8JwyvNzn4kVJyz8nYDkgbv3xqokBJGJJKfAT,Jito Bot,standard,1,12.081480559999719,12.081480559999719,0.1510185069999965,0.000157,1.0,1.0,0.8973899245147375,1.0,1.0,1.0,1,0,0,0,1,419610534,419610534,not_audited,1
HXLaNyB6vfmL2VDNa1rrHNEpfgM3QKXMh6d3m99puxDh,Jito Bot,standard,1,12.054301200000005,12.054301200000005,0.15067876500000008,0.000157,1.0,1.0,0.8966112348885108,1.0,1.0,1.0,1,0,0,0,1,421402993,421402993,not_audited,1
EAD6K14X1ohACQbXyZpStHsm2C92dLoX6UYw9jLm8dut,Jito Bot,standard,1,12.0407024000003,12.0407024000003,0.15050878000000376,0.000157,1.0,1.0,0.8975675162513543,1.0,1.0,1.0,1,0,0,0,1,424201200,424201200,not_audited,1
7x59aFXj16fWN4fLQDWK36a1m8jKbWKwgkpZDMdRgviR,Jito Bot,standard,1,11.92373247999965,11.92373247999965,0.14904665599999564,0.000157,1.0,1.0,0.8925567764313311,1.0,1.0,1.0,1,0,0,0,1,419394352,419394352,not_audited,1
9Jf5yLA6mTNV9mv9yDVW1NUtGc5k787Wsdg9tDhF4viJ,Jito Bot,standard,1,11.884041520000018,11.884041520000018,0.14855051900000024,0.000157,1.0,1.0,0.8969117159763313,1.0,1.0,1.0,1,0,0,0,1,420750411,420750411,not_audited,1
65vQSgVcpaS7ac3AqD5KMTZmUkE8Gn4pkfaTziptQHTT,Jito Bot,standard,1,11.82516143999974,11.82516143999974,0.14781451799999676,0.000157,1.0,1.0,0.8975291967650032,1.0,1.0,1.0,1,0,0,0,1,419184961,419184961,not_audited,1
UA1RrYyZiFMbk2H4dxZYe7B5CEGUecYFiAnERbhWMZs,Jito Bot,standard,1,11.739349280000027,11.739349280000027,0.14674186600000036,0.000157,1.0,1.0,0.8975181588447654,1.0,1.0,1.0,1,0,0,0,1,418784846,418784846,not_audited,1
AmA3bPwkdjgVmeLcbxa8jXdBp9ZKF2ghg3DpDsGgRhzr,Jito Bot,standard,1,11.65151264,11.65151264,0.14564390800000002,0.000157,1.0,1.0,0.897483365034965,1.0,1.0,1.0,1,0,0,0,1,414637218,414637218,not_audited,1
4hxgc5Pvbq4WV9GdYiEA9h9qVDXNb1ejrkd8TXPNTkXW,Jito Bot,standard,1,11.61473800000001,11.61473800000001,0.14518422500000014,0.000157,1.0,1.0,0.8775011927398444,1.0,1.0,1.0,1,0,0,0,1,418134996,418134996,not_audited,1
Fh58j6JcXQKaAxY1NsoMiFuQUfCdt5GYGBLib6xAG8m7,Jito Bot,standard,1,11.595486320000013,11.595486320000013,0.14494357900000018,0.000157,1.0,1.0,0.8974895343389864,1.0,1.0,1.0,1,0,0,0,1,413544657,413544657,not_audited,1
775RyG3g2pm7Sh9SNUZv1MvPvmgiBMW1HhLN2ChmAFz1,Jito Bot,standard,1,11.523954639999992,11.523954639999992,0.14404943299999992,0.000157,1.0,1.0,0.8951866858202039,1.0,1.0,1.0,1,0,0,0,1,419599792,419599792,not_audited,1
FNtkTqcpw3j4YbHwdqHDMiJaZPys6KvkoiaKPKGrgNL9,Jito Bot,standard,1,11.456647119999964,11.456647119999964,0.14320808899999957,0.000157,1.0,1.0,0.9175226743553476,1.0,1.0,1.0,1,0,0,0,1,418342303,418342303,not_audited,1
4DqWqjtubAuQkmTHUj254e6cBYW8aGSbpPGZRpC2VwCF,Jito Bot,standard,1,11.36594351999969,11.36594351999969,0.14207429399999613,0.000157,1.0,1.0,0.8974498757763976,1.0,1.0,1.0,1,0,0,0,1,416817046,416817046,not_audited,1
Ad33hhEgBCdDBW4PtrHXkkwonYmLrS67Re19ojUq8Xrg,Jito Bot,standard,1,11.329963039999718,11.329963039999718,0.1416245379999965,0.000157,1.0,1.0,0.8965170782559025,1.0,1.0,1.0,1,0,0,0,1,419228644,419228644,not_audited,1
QyS1YUSL3wdwKxTiCWmqNBjmfDPFk59audzTSB1bCDA,Jito Bot,standard,1,11.314785520000022,11.314785520000022,0.1414348190000003,0.000157,1.0,1.0,0.8951786880604058,1.0,1.0,1.0,1,0,0,0,1,415965920,415965920,not_audited,1
2pg9HG5Ahnj5nKXhUuhUTeCMeL9J7hBXC4uRiNmjuVEJ,Jito Bot,standard,1,11.308212800000007,11.308212800000007,0.1413526600000001,0.000157,1.0,1.0,0.8921985478358264,1.0,1.0,1.0,1,0,0,0,1,418168603,418168603,not_audited,1
3Co1DLwWjUftFqrMSB26EDLMNJKL8X7UDDMwhRLu8gGQ,Jito Bot,standard,1,11.279408880000027,11.279408880000027,0.14099261100000035,0.000157,1.0,1.0,0.8969207864953003,1.0,1.0,1.0,1,0,0,0,1,418979865,418979865,not_audited,1
B2NzDf7woauyZyrgYAvd9RCjPsWMSpVQzceuh74LbVeZ,Jito Bot,standard,1,11.220598560000298,11.220598560000298,0.14025748200000374,0.000157,1.0,1.0,0.8888014829340221,1.0,1.0,1.0,1,0,0,0,1,420731355,420731355,not_audited,1
4cPu7sAbNJAXsWpEqZADHh2zPjKhrUiW6p9DXFr7r2cC,Jito Bot,standard,1,11.141453440000305,11.141453440000305,0.13926816800000383,0.000157,1.0,1.0,0.8937827648676847,1.0,1.0,1.0,1,0,0,0,1,417883260,417883260,not_audited,1
ALECrfcJyfd4D8kxyWGghSxBqU35cEaviwYC86EDuSiv,Jito Bot,standard,1,11.12872039999997,11.12872039999997,0.13910900499999965,0.000157,1.0,1.0,0.8890714340659339,1.0,1.0,1.0,1,0,0,0,1,420084412,420084412,not_audited,1
D3Usprq832i9qfCQsY3qwo2Go8qt42PbqsVCoxmUL77Q,Jito Bot,standard,1,11.079159599999976,11.079159599999976,0.1384894949999997,0.000157,1.0,1.0,0.8973998000979913,1.0,1.0,1.0,1,0,0,0,1,422889028,422889028,not_audited,1
BshUa8W7RXeRva9Vsx6j6rDa3mhejHX42YxKxwToCEeF,Jito Bot,standard,1,10.98741192,10.98741192,0.137342649,0.000157,1.0,1.0,0.8886646172337279,1.0,1.0,1.0,1,0,0,0,1,415054547,415054547,not_audited,1
BRfncpgHyLAGRfxJ2GNoMAu2su3CNRPQZDit44LUpKY8,Jito Bot,standard,1,10.950109680000018,10.950109680000018,0.13687637100000025,0.000157,1.0,1.0,0.8973764591593973,1.0,1.0,1.0,1,0,0,0,1,419682982,419682982,not_audited,1
QPMXTBmx6Ht4PvdD3suaodrQCk95zCTBxzCEUWszBUA,Jito Bot,standard,1,10.891115039999676,10.891115039999676,0.13613893799999596,0.000157,1.0,1.0,0.8969945726495726,1.0,1.0,1.0,1,0,0,0,1,413747290,413747290,not_audited,1
7U8aUxpenvXNmwznW6Vm22m5CLDNuSanXVChcXn3QxXr,Jito Bot,standard,1,10.878141679999992,10.878141679999992,0.1359767709999999,0.000157,1.0,1.0,0.9069805256410256,1.0,1.0,1.0,1,0,0,0,1,422700008,422700008,not_audited,1
B2iwTVtL3nXYFuqzsGNVLM8kTNmDAQ2oupM2A4k2QLe1,Jito Bot,standard,1,10.871552160000007,10.871552160000007,0.1358944020000001,0.000157,1.0,1.0,0.8921937990972824,1.0,1.0,1.0,1,0,0,0,1,420517474,420517474,not_audited,1
BFDjgvkZ4tVMB3YfztDSybhhKGJ2SQq4dWd5PZ8JWUyX,Jito Bot,standard,1,10.863890479999988,10.863890479999988,0.13579863099999986,0.000157,1.0,1.0,0.8973582737262739,1.0,1.0,1.0,1,0,0,0,1,422258279,422258279,not_audited,1
Dp2VX3n2WyPeNYYvkrApiFwr7td659Lnyzrz6HP5Wih2,Jito Bot,standard,1,10.840661200000007,10.840661200000007,0.1355082650000001,0.000157,1.0,1.0,0.8955023857015899,1.0,1.0,1.0,1,0,0,0,1,423350214,423350214,not_audited,1
BewqJyDwYbJpmxXy3ra5Vxpj4ZfAzpX2Uy83pCeKEJRN,Jito Bot,standard,1,10.835557439999995,10.835557439999995,0.13544446799999996,0.000157,1.0,1.0,0.8973572405849359,1.0,1.0,1.0,1,0,0,0,1,422900448,422900448,not_audited,1
GPgnFXtArEcMGbTScNpLFhoTSbMWqNE8FSHyX6VLmbUd,Jito Bot,standard,1,10.827944479999992,10.827944479999992,0.13534930599999992,0.000157,1.0,1.0,0.8963840252761469,1.0,1.0,1.0,1,0,0,0,1,416629936,416629936,not_audited,1
78DMWyEDrf48sqyCzc9V2WqZ4Dh6nMw49GPRWzcYkiMA,Jito Bot,standard,1,10.821232640000012,10.821232640000012,0.13526540800000017,0.000157,1.0,1.0,0.8973547377394444,1.0,1.0,1.0,1,0,0,0,1,424386146,424386146,not_audited,1
EzBhjMSP3xNJSMZjiWGzYfrxkFa7JsZaazKpr3TPs2nA,Jito Bot,standard,1,10.789220880000322,10.789220880000322,0.13486526100000404,0.000157,1.0,1.0,0.8964258361638362,1.0,1.0,1.0,1,0,0,0,1,422466162,422466162,not_audited,1
FDkUq8vvBK4zW1pN7bva13TYeQjnEuFhU7kb7NNupTzE,Jito Bot,standard,1,10.773210639999974,10.773210639999974,0.1346651329999997,0.000157,1.0,1.0,0.8950125076725076,1.0,1.0,1.0,1,0,0,0,1,416442408,416442408,not_audited,1
E61XZ1GqDDcwCqR41L8mtM6qbckYLr98pyBcNZzFvKiW,Jito Bot,standard,1,10.756449439999983,10.756449439999983,0.1344556179999998,0.000157,1.0,1.0,0.8972503468091542,1.0,1.0,1.0,1,0,0,0,1,416639149,416639149,not_audited,1
HYcDsoyCBAabp23sVVg3xmB72sppEdBoggo8dKTknCiJ,Jito Bot,standard,1,10.663646079999666,10.663646079999666,0.13329557599999584,0.000157,1.0,1.0,0.8973265944240945,1.0,1.0,1.0,1,0,0,0,1,410518100,410518100,not_audited,1
F8x4ytnUrCefGEvsdvov9BMJqvvixHHhWFA7oiXDRDh6,Jito Bot,standard,1,10.650400719999965,10.650400719999965,0.13313000899999958,0.000157,1.0,1.0,0.896622083713388,1.0,1.0,1.0,1,0,0,0,1,425306067,425306067,not_audited,1
E38SE3SFYFHaWrYvZzYjgxqdhnAawm7kKvmd524Heonh,Jito Bot,standard,1,10.57374432000001,10.57374432000001,0.13217180400000014,0.000157,1.0,1.0,0.8970795913141453,1.0,1.0,1.0,1,0,0,0,1,419000461,419000461,not_audited,1
51m1QAgN1fcGy7LYcZCSD3wJcynPdeEBchvH5ysWTJes,Jito Bot,standard,1,10.549128320000008,10.549128320000008,0.13186410400000012,0.000157,1.0,1.0,0.897306771904566,1.0,1.0,1.0,1,0,0,0,1,415770806,415770806,not_audited,1
DivGk8cWxDJKZymEvYaeQRSA46y9dwgo7dCpP6xevoGA,Jito Bot,standard,1,10.529109600000034,10.529109600000034,0.13161387000000044,0.000157,1.0,1.0,0.8949562650684829,1.0,1.0,1.0,1,0,0,0,1,419659324,419659324,not_audited,1
2gfuSqiB9izA5NVHB8kTF5gY1cneebdT6FGNb4PTTCx4,Jito Bot,standard,1,10.391662800000013,10.391662800000013,0.12989578500000018,0.000157,1.0,1.0,0.8972787663083186,1.0,1.0,1.0,1,0,0,0,1,413574465,413574465,not_audited,1
8wfscVWJhHQT4HKPRLAZt4DYXN6xepzSM8gU3g89DxdT,Jito Bot,standard,1,10.346984879999695,10.346984879999695,0.1293373109999962,0.000157,1.0,1.0,0.8945304631816781,1.0,1.0,1.0,1,0,0,0,1,423506043,423506043,not_audited,1
C4RrfntDriEsmPNWM4MxB4fSaaPYPENpsBK9NnncyrkX,Jito Bot,standard,1,10.311403999999996,10.311403999999996,0.12889254999999997,0.000157,1.0,1.0,0.895867129176642,1.0,1.0,1.0,1,0,0,0,1,419651831,419651831,not_audited,1
EtfC7jN7DNffCNkebHb7W5jUz9yMEHpSZJTUqh7aqPMf,Jito Bot,standard,1,10.287697599999973,10.287697599999973,0.12859621999999968,0.000157,1.0,1.0,0.8935930471794872,1.0,1.0,1.0,1,0,0,0,1,424444813,424444813,not_audited,1
6976RnQkRKZKVUFBhV1gmb1g33nyBtV6FQQADjDocZ5D,Jito Bot,standard,1,10.205697120000018,10.205697120000018,0.12757121400000024,0.000157,1.0,1.0,0.897246297280068,1.0,1.0,1.0,1,0,0,0,1,420485925,420485925,not_audited,1
ZNqFNkLAdqNCxvpV3PJirY8ia1pUk4XkvFbhpSgZsUP,Jito Bot,standard,1,10.120135600000012,10.120135600000012,0.12650169500000016,0.000157,1.0,1.0,0.897234514677523,1.0,1.0,1.0,1,0,0,0,1,421341809,421341809,not_audited,1
JAPAVgpfEEAm6Nir7JJyCdPLLM4chYgqzi2NBsYtbtb3,Jito Bot,standard,1,10.11854312000002,10.11854312000002,0.12648178900000026,0.000157,1.0,1.0,0.8972131883436898,1.0,1.0,1.0,1,0,0,0,1,412695235,412695235,not_audited,1
DDZVJ54KGHVeddYtueMSeUEjtngLsY2BzoGEofsCqEnf,Jito Bot,standard,1,10.039902079999706,10.039902079999706,0.12549877599999634,0.000157,1.0,1.0,0.8941287084520418,1.0,1.0,1.0,1,0,0,0,1,418986899,418986899,not_audited,1
4w4ex1asYoisptkgXy7X59QcDP6SiPqKFC4C2vS74F26,Jito Bot,standard,1,10.029461520000403,10.029461520000403,0.12536826900000506,0.000157,1.0,1.0,0.8854005590947989,1.0,1.0,1.0,1,0,0,0,1,415923637,415923637,not_audited,1
4EsAz4JkyXfwL8zVhbjFd2aYRRdR1G3szenbHVGb3djy,Jito Bot,standard,1,9.981080640000016,9.981080640000016,0.1247635080000002,0.000157,1.0,1.0,0.8768958435681965,1.0,1.0,1.0,1,0,0,0,1,423572136,423572136,not_audited,1
8yDD8zuCSR8AjNB2XjcJJ1KVoSP5Q3Z8KVhyb68YEV6q,Jito Bot,standard,1,9.884333039999987,9.884333039999987,0.12355416299999984,0.000157,1.0,1.0,0.8970974841113303,1.0,1.0,1.0,1,0,0,0,1,419876619,419876619,not_audited,1
4uyktb3VWtG6u5XNe1yyA3fvaEEJDWhpJRTeEQhLcWgw,Jito Bot,standard,1,9.808102799999979,9.808102799999979,0.12260128499999974,0.000157,1.0,1.0,0.8954809448990726,1.0,1.0,1.0,1,0,0,0,1,418392856,418392856,not_audited,1
9pyhsmL1373sMAK4U1m1suhhBgKmck4Hsb3GCGERqCYL,Jito Bot,standard,1,9.696027360000002,9.696027360000002,0.12120034200000003,0.000157,1.0,1.0,0.8788145950908388,1.0,1.0,1.0,1,0,0,0,1,420524033,420524033,not_audited,1
D4qsD9mxQHE9Y6cSVWJuRijWGHPApacdHP5aVvGaHVSJ,Jito Bot,standard,1,9.600166559999664,9.600166559999664,0.1200020819999958,0.000157,1.0,1.0,0.888502834953508,1.0,1.0,1.0,1,0,0,0,1,417277208,417277208,not_audited,1
6b4s5qos28GDhi6et39ZTNY61jM9v6XYxZzHMEp5AsVw,Jito Bot,standard,1,9.586364800000005,9.586364800000005,0.11982956000000007,0.000157,1.0,1.0,0.8926426584353147,1.0,1.0,1.0,1,0,0,0,1,424158604,424158604,not_audited,1
3Tn5kjuSgf6goYrE8R7eNHgNNYn3uqExBqAJaNQRGjgH,Jito Bot,standard,1,8.99054808000043,8.99054808000043,0.11238185100000538,0.000157,1.0,1.0,0.8736736269430051,1.0,1.0,1.0,1,0,0,0,1,417224008,417224008,not_audited,1
YLizzozrt3SY9mjdYKpxsLQHqnSM6DFv9aPi8QNWEoD,Jito Bot,standard,1,7.772089600000009,7.772089600000009,0.0971511200000001,0.000157,1.0,1.0,0.9390417368365517,1.0,1.0,1.0,1,0,0,0,1,419418709,419418709,not_audited,1
EZpuurPEZvYYP2Y36utEuUF3NNG12p8LekzpPt26kg4d,Jito Bot,standard,2,7.62534687999983,3.812673439999915,0.09531683599999786,2e-05,1.0,1.0,0.6704776202991762,1.0,1.0,1.0,2,0,0,0,2,421229052,421464070,not_audited,1
2hkoJWTcqUs93yL5aV3MDSBJ4fZ776sQc1e1p6Q1aLAG,Jito Bot,standard,1,0.38705047158002753,0.38705047158002753,0.0048381308947503445,0.00013,1.0,1.0,0.9500134304761905,1.0,1.0,1.0,1,0,0,0,1,417599060,417599060,not_audited,1
